56, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features='sqrt'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 56, 0.160469892777, 0.0337303490224, 56, 0.941838753918, 0.00488539017843
57, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features='sqrt'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 57, 0.157130564726, 0.0351648956889, 57, 0.944080982236, 0.00586125424881
58, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features='log2'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 58, 0.16035508129, 0.0354485795563, 58, 0.943656625522, 0.00306270406113
59, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features='log2'max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 59, 0.159507347409, 0.0413036512796, 59, 0.944133000261, 0.00554599896954
60, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=5max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 60, 0.161590813953, 0.0370267787549, 60, 0.943706602665, 0.00438745571398
61, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=5max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 61, 0.153316931641, 0.0271012944728, 61, 0.943901841693, 0.00540491079805
62, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=6max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 62, 0.159536428861, 0.0334651993979, 62, 0.943714439655, 0.00627819533631
63, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=6max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 63, 0.160614466795, 0.0357901069425, 63, 0.942818279781, 0.00639598562953
64, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=7max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Falserandom_state=Noneverbose=0warm_start=False), 64, 0.162408678641, 0.032371526122, 64, 0.945277233542, 0.00407138571969
65, RandomForestRegressor(bootstrap=Truecriterion='mae'max_depth=Nonemax_features=7max_leaf_nodes=Nonemin_impurity_decrease=0.0min_impurity_split=Nonemin_samples_leaf=1min_samples_split=2min_weight_fraction_leaf=0.0n_estimators=6n_jobs=-1oob_score=Truerandom_state=Noneverbose=0warm_start=False), 65, 0.156961777649, 0.0325569065696, 65, 0.944433124347, 0.00383859256886
